Fecha,Producto,Precio_Unitario,Cantidad,Venta_Total
2023-09-15 06:00:00,Producto A,94.34,3,283.02
2023-09-15 07:00:00,Producto A,57.68,7,403.76
2023-09-15 08:00:00,Producto D,62.02,8,496.16
2023-09-15 09:00:00,Producto C,97.81,11,1075.91
2023-09-15 10:00:00,Producto A,66.0,10,660.0
2023-09-15 11:00:00,Producto A,7.92,9,71.28
2023-09-15 12:00:00,Producto D,73.76,15,1106.4
2023-09-15 13:00:00,Producto C,91.02,5,455.09999999999997
2023-09-15 14:00:00,Producto A,80.58,15,1208.7
2023-09-15 15:00:00,Producto B,60.46,4,241.84
2023-09-15 16:00:00,Producto D,68.77,5,343.84999999999997
2023-09-15 17:00:00,Producto A,99.07,15,1486.05
2023-09-15 18:00:00,Producto A,13.61,17,231.37
2023-09-15 19:00:00,Producto B,68.39,8,547.12
2023-09-15 20:00:00,Producto B,31.92,19,606.48
2023-09-15 21:00:00,Producto D,65.81,9,592.29
2023-09-15 22:00:00,Producto D,62.72,10,627.2
2023-09-15 23:00:00,Producto B,19.58,5,97.89999999999999
2023-09-16 00:00:00,Producto D,24.64,10,246.4
2023-09-16 01:00:00,Producto B,64.05,1,64.05
2023-09-16 02:00:00,Producto A,17.18,4,68.72
2023-09-16 03:00:00,Producto B,30.19,5,150.95000000000002
2023-09-16 04:00:00,Producto B,84.35,7,590.4499999999999
2023-09-16 05:00:00,Producto C,36.07,5,180.35
2023-09-16 06:00:00,Producto B,51.37,8,410.96
2023-09-16 07:00:00,Producto B,94.41,17,1604.97
2023-09-16 08:00:00,Producto C,26.58,1,26.58
2023-09-16 09:00:00,Producto D,42.01,18,756.18
2023-09-16 10:00:00,Producto C,62.61,12,751.3199999999999
2023-09-16 11:00:00,Producto A,76.76,3,230.28000000000003
2023-09-16 12:00:00,Producto C,90.66,14,1269.24
2023-09-16 13:00:00,Producto A,91.97,16,1471.52
2023-09-16 14:00:00,Producto D,78.78,18,1418.04
2023-09-16 15:00:00,Producto C,26.69,10,266.90000000000003
2023-09-16 16:00:00,Producto C,7.36,15,110.4
2023-09-16 17:00:00,Producto D,41.46,10,414.6
2023-09-16 18:00:00,Producto A,18.45,1,18.45
2023-09-16 19:00:00,Producto C,72.49,19,1377.31
2023-09-16 20:00:00,Producto A,67.81,2,135.62
2023-09-16 21:00:00,Producto C,9.18,13,119.34
2023-09-16 22:00:00,Producto B,84.48,16,1351.68
2023-09-16 23:00:00,Producto C,28.63,8,229.04
2023-09-17 00:00:00,Producto D,46.06,3,138.18
2023-09-17 01:00:00,Producto D,68.45,19,1300.55
2023-09-17 02:00:00,Producto A,45.79,14,641.06
2023-09-17 03:00:00,Producto C,46.92,11,516.12
2023-09-17 04:00:00,Producto A,11.23,12,134.76
2023-09-17 05:00:00,Producto A,43.14,11,474.54
2023-09-17 06:00:00,Producto B,77.66,11,854.26
2023-09-17 07:00:00,Producto B,91.94,18,1654.92
2023-09-17 08:00:00,Producto D,44.28,10,442.8
2023-09-17 09:00:00,Producto A,45.24,16,723.84
2023-09-17 10:00:00,Producto D,71.75,8,574.0
2023-09-17 11:00:00,Producto C,94.56,6,567.36
2023-09-17 12:00:00,Producto A,30.37,19,577.03
2023-09-17 13:00:00,Producto A,46.81,13,608.53
2023-09-17 14:00:00,Producto C,80.62,15,1209.3000000000002
2023-09-17 15:00:00,Producto C,62.92,13,817.96
2023-09-17 16:00:00,Producto D,15.51,1,15.51
2023-09-17 17:00:00,Producto D,64.63,2,129.26
2023-09-17 18:00:00,Producto C,22.74,13,295.62
2023-09-17 19:00:00,Producto D,53.47,2,106.94
2023-09-17 20:00:00,Producto C,55.26,11,607.86
2023-09-17 21:00:00,Producto A,88.24,13,1147.12
2023-09-17 22:00:00,Producto A,48.94,10,489.4
2023-09-17 23:00:00,Producto B,31.55,15,473.25
2023-09-18 00:00:00,Producto A,26.94,1,26.94
2023-09-18 01:00:00,Producto C,88.05,14,1232.7
2023-09-18 02:00:00,Producto D,21.25,10,212.5
2023-09-18 03:00:00,Producto B,45.46,18,818.28
2023-09-18 04:00:00,Producto D,22.78,11,250.58
2023-09-18 05:00:00,Producto C,78.46,7,549.2199999999999
2023-09-18 06:00:00,Producto A,50.07,15,751.05
2023-09-18 07:00:00,Producto B,38.36,3,115.08
2023-09-18 08:00:00,Producto C,39.3,2,78.6
2023-09-18 09:00:00,Producto B,85.96,8,687.68
2023-09-18 10:00:00,Producto B,57.61,8,460.88
2023-09-18 11:00:00,Producto A,73.2,11,805.2
2023-09-18 12:00:00,Producto C,90.22,16,1443.52
2023-09-18 13:00:00,Producto D,90.67,2,181.34
2023-09-18 14:00:00,Producto B,36.21,5,181.05
2023-09-18 15:00:00,Producto B,95.48,7,668.36
2023-09-18 16:00:00,Producto D,7.36,13,95.68
2023-09-18 17:00:00,Producto C,40.8,2,81.6
2023-09-18 18:00:00,Producto B,90.1,3,270.29999999999995
2023-09-18 19:00:00,Producto B,31.09,9,279.81
2023-09-18 20:00:00,Producto B,30.94,10,309.40000000000003
2023-09-18 21:00:00,Producto C,33.75,13,438.75
2023-09-18 22:00:00,Producto C,63.17,13,821.21
2023-09-18 23:00:00,Producto D,46.64,5,233.2
2023-09-19 00:00:00,Producto C,74.04,7,518.2800000000001
2023-09-19 01:00:00,Producto C,90.02,17,1530.34
2023-09-19 02:00:00,Producto A,69.05,15,1035.75
2023-09-19 03:00:00,Producto D,24.42,5,122.10000000000001
2023-09-19 04:00:00,Producto B,93.6,7,655.1999999999999
2023-09-19 05:00:00,Producto C,30.13,2,60.26
2023-09-19 06:00:00,Producto B,19.24,18,346.32
2023-09-19 07:00:00,Producto B,13.55,10,135.5
2023-09-19 08:00:00,Producto A,58.52,1,58.52
2023-09-19 09:00:00,Producto C,15.81,14,221.34
2023-09-19 10:00:00,Producto D,18.18,19,345.42
2023-09-19 11:00:00,Producto C,33.5,16,536.0
2023-09-19 12:00:00,Producto B,31.76,19,603.44
2023-09-19 13:00:00,Producto D,62.4,6,374.4
2023-09-19 14:00:00,Producto C,82.59,12,991.08
2023-09-19 15:00:00,Producto B,77.33,3,231.99
2023-09-19 16:00:00,Producto B,29.94,7,209.58
2023-09-19 17:00:00,Producto A,28.3,3,84.9
2023-09-19 18:00:00,Producto A,96.75,17,1644.75
2023-09-19 19:00:00,Producto A,5.78,15,86.7
2023-09-19 20:00:00,Producto B,88.57,19,1682.83
2023-09-19 21:00:00,Producto C,23.97,19,455.42999999999995
2023-09-19 22:00:00,Producto A,94.99,11,1044.8899999999999
2023-09-19 23:00:00,Producto C,37.52,2,75.04
2023-09-20 00:00:00,Producto A,46.83,7,327.81
2023-09-20 01:00:00,Producto D,72.18,19,1371.42
2023-09-20 02:00:00,Producto D,60.83,7,425.81
2023-09-20 03:00:00,Producto A,35.2,10,352.0
2023-09-20 04:00:00,Producto B,57.61,12,691.3199999999999
2023-09-20 05:00:00,Producto A,74.42,18,1339.56
2023-09-20 06:00:00,Producto A,9.02,6,54.12
2023-09-20 07:00:00,Producto B,6.06,8,48.48
2023-09-20 08:00:00,Producto D,48.52,5,242.60000000000002
2023-09-20 09:00:00,Producto C,17.52,3,52.56
2023-09-20 10:00:00,Producto A,68.11,2,136.22
2023-09-20 11:00:00,Producto B,25.33,6,151.98
2023-09-20 12:00:00,Producto A,46.12,7,322.84
2023-09-20 13:00:00,Producto B,23.78,8,190.24
2023-09-20 14:00:00,Producto C,57.11,4,228.44
2023-09-20 15:00:00,Producto C,16.03,12,192.36
2023-09-20 16:00:00,Producto D,7.2,12,86.4
2023-09-20 17:00:00,Producto B,9.86,17,167.62
2023-09-20 18:00:00,Producto B,95.65,19,1817.3500000000001
2023-09-20 19:00:00,Producto D,18.52,9,166.68
2023-09-20 20:00:00,Producto D,72.31,12,867.72
2023-09-20 21:00:00,Producto B,11.45,17,194.64999999999998
2023-09-20 22:00:00,Producto D,15.28,10,152.79999999999998
2023-09-20 23:00:00,Producto C,53.34,19,1013.46
2023-09-21 00:00:00,Producto A,49.16,11,540.76
2023-09-21 01:00:00,Producto C,95.4,13,1240.2
2023-09-21 02:00:00,Producto D,94.76,4,379.04
2023-09-21 03:00:00,Producto B,79.06,15,1185.9
2023-09-21 04:00:00,Producto B,62.2,12,746.4000000000001
2023-09-21 05:00:00,Producto C,48.22,10,482.2
2023-09-21 06:00:00,Producto B,38.84,7,271.88
2023-09-21 07:00:00,Producto D,94.97,2,189.94
2023-09-21 08:00:00,Producto C,62.28,7,435.96000000000004
2023-09-21 09:00:00,Producto B,60.01,8,480.08
2023-09-21 10:00:00,Producto A,27.03,19,513.57
2023-09-21 11:00:00,Producto A,9.44,6,56.64
2023-09-21 12:00:00,Producto D,94.79,8,758.32
2023-09-21 13:00:00,Producto B,34.8,4,139.2
2023-09-21 14:00:00,Producto D,47.05,9,423.45
2023-09-21 15:00:00,Producto C,15.89,5,79.45
2023-09-21 16:00:00,Producto A,84.51,6,507.06000000000006
2023-09-21 17:00:00,Producto C,7.63,19,144.97
2023-09-21 18:00:00,Producto B,84.23,12,1010.76
2023-09-21 19:00:00,Producto D,18.33,5,91.64999999999999
2023-09-21 20:00:00,Producto D,89.22,5,446.1
2023-09-21 21:00:00,Producto D,74.33,18,1337.94
2023-09-21 22:00:00,Producto C,20.64,6,123.84
2023-09-21 23:00:00,Producto A,58.75,9,528.75
2023-09-22 00:00:00,Producto C,34.7,11,381.70000000000005
2023-09-22 01:00:00,Producto C,21.93,14,307.02
2023-09-22 02:00:00,Producto B,86.62,2,173.24
2023-09-22 03:00:00,Producto B,43.33,14,606.62
2023-09-22 04:00:00,Producto B,42.86,19,814.34
2023-09-22 05:00:00,Producto A,21.14,10,211.4
2023-09-22 06:00:00,Producto A,41.39,5,206.95
2023-09-22 07:00:00,Producto B,87.8,4,351.2
2023-09-22 08:00:00,Producto B,39.5,7,276.5
2023-09-22 09:00:00,Producto A,95.4,13,1240.2
2023-09-22 10:00:00,Producto D,94.9,10,949.0
2023-09-22 11:00:00,Producto A,18.77,10,187.7
2023-09-22 12:00:00,Producto A,21.84,4,87.36
2023-09-22 13:00:00,Producto A,86.95,16,1391.2
2023-09-22 14:00:00,Producto B,42.31,15,634.6500000000001
2023-09-22 15:00:00,Producto D,5.42,11,59.62
2023-09-22 16:00:00,Producto A,31.02,19,589.38
2023-09-22 17:00:00,Producto B,61.77,3,185.31
2023-09-22 18:00:00,Producto C,80.93,15,1213.95
2023-09-22 19:00:00,Producto C,17.67,16,282.72
2023-09-22 20:00:00,Producto A,15.5,14,217.0
2023-09-22 21:00:00,Producto C,92.6,5,463.0
2023-09-22 22:00:00,Producto D,76.36,17,1298.12
2023-09-22 23:00:00,Producto C,61.03,18,1098.54
2023-09-23 00:00:00,Producto C,78.07,19,1483.33
2023-09-23 01:00:00,Producto D,45.74,1,45.74
2023-09-23 02:00:00,Producto A,77.05,9,693.4499999999999
2023-09-23 03:00:00,Producto A,40.32,14,564.48
2023-09-23 04:00:00,Producto D,28.19,11,310.09000000000003
2023-09-23 05:00:00,Producto D,74.26,2,148.52
2023-09-23 06:00:00,Producto D,44.87,5,224.35
2023-09-23 07:00:00,Producto C,98.23,15,1473.45
2023-09-23 08:00:00,Producto D,38.2,12,458.40000000000003
2023-09-23 09:00:00,Producto B,92.56,14,1295.8400000000001
2023-09-23 10:00:00,Producto C,93.63,11,1029.9299999999998
2023-09-23 11:00:00,Producto A,27.98,9,251.82
2023-09-23 12:00:00,Producto A,80.83,8,646.64
2023-09-23 13:00:00,Producto A,46.14,12,553.6800000000001
2023-09-23 14:00:00,Producto C,92.16,3,276.48
2023-09-23 15:00:00,Producto B,47.76,15,716.4
2023-09-23 16:00:00,Producto D,75.71,8,605.68
2023-09-23 17:00:00,Producto D,49.36,7,345.52
2023-09-23 18:00:00,Producto A,26.64,17,452.88
2023-09-23 19:00:00,Producto A,23.94,12,287.28000000000003
2023-09-23 20:00:00,Producto C,45.42,18,817.5600000000001
2023-09-23 21:00:00,Producto B,76.77,18,1381.86
2023-09-23 22:00:00,Producto D,62.48,15,937.1999999999999
2023-09-23 23:00:00,Producto C,70.42,3,211.26
2023-09-24 00:00:00,Producto D,31.82,19,604.58
2023-09-24 01:00:00,Producto A,50.74,15,761.1
2023-09-24 02:00:00,Producto D,9.22,16,147.52
2023-09-24 03:00:00,Producto B,82.67,17,1405.39
2023-09-24 04:00:00,Producto B,99.04,1,99.04
2023-09-24 05:00:00,Producto A,43.65,11,480.15
2023-09-24 06:00:00,Producto B,6.04,6,36.24
2023-09-24 07:00:00,Producto B,21.13,9,190.17
2023-09-24 08:00:00,Producto C,66.99,16,1071.84
2023-09-24 09:00:00,Producto D,63.15,6,378.9
2023-09-24 10:00:00,Producto A,79.85,12,958.1999999999999
2023-09-24 11:00:00,Producto A,29.12,19,553.28
2023-09-24 12:00:00,Producto A,77.55,13,1008.15
2023-09-24 13:00:00,Producto A,70.36,13,914.68
2023-09-24 14:00:00,Producto A,35.67,4,142.68
2023-09-24 15:00:00,Producto B,56.82,9,511.38
2023-09-24 16:00:00,Producto C,18.99,14,265.85999999999996
2023-09-24 17:00:00,Producto A,47.99,14,671.86
2023-09-24 18:00:00,Producto C,88.71,17,1508.07
2023-09-24 19:00:00,Producto C,45.01,5,225.04999999999998
2023-09-24 20:00:00,Producto B,84.76,19,1610.44
2023-09-24 21:00:00,Producto A,61.07,2,122.14
2023-09-24 22:00:00,Producto B,23.23,13,301.99
2023-09-24 23:00:00,Producto A,60.21,11,662.3100000000001
2023-09-25 00:00:00,Producto B,53.07,2,106.14
2023-09-25 01:00:00,Producto C,42.87,1,42.87
2023-09-25 02:00:00,Producto A,16.36,3,49.08
2023-09-25 03:00:00,Producto D,44.59,12,535.08
2023-09-25 04:00:00,Producto C,11.91,7,83.37
2023-09-25 05:00:00,Producto D,14.38,1,14.38
2023-09-25 06:00:00,Producto C,44.51,9,400.59
2023-09-25 07:00:00,Producto B,34.01,18,612.18
2023-09-25 08:00:00,Producto A,92.93,6,557.58
2023-09-25 09:00:00,Producto C,40.69,9,366.21
2023-09-25 10:00:00,Producto B,77.0,8,616.0
2023-09-25 11:00:00,Producto A,55.37,18,996.66
2023-09-25 12:00:00,Producto A,71.89,15,1078.35
2023-09-25 13:00:00,Producto C,29.71,1,29.71
2023-09-25 14:00:00,Producto A,94.48,14,1322.72
2023-09-25 15:00:00,Producto C,55.36,18,996.48
2023-09-25 16:00:00,Producto A,83.98,19,1595.6200000000001
2023-09-25 17:00:00,Producto D,39.68,19,753.92
2023-09-25 18:00:00,Producto B,14.52,10,145.2
2023-09-25 19:00:00,Producto D,69.0,6,414.0
2023-09-25 20:00:00,Producto C,5.74,17,97.58
2023-09-25 21:00:00,Producto D,50.15,14,702.1
2023-09-25 22:00:00,Producto C,23.32,13,303.16
2023-09-25 23:00:00,Producto A,64.6,8,516.8
2023-09-26 00:00:00,Producto A,98.04,10,980.4000000000001
2023-09-26 01:00:00,Producto C,49.12,9,442.08
2023-09-26 02:00:00,Producto D,82.66,5,413.29999999999995
2023-09-26 03:00:00,Producto A,53.24,4,212.96
2023-09-26 04:00:00,Producto B,52.1,6,312.6
2023-09-26 05:00:00,Producto A,93.39,6,560.34
2023-09-26 06:00:00,Producto B,89.55,13,1164.1499999999999
2023-09-26 07:00:00,Producto D,79.65,4,318.6
2023-09-26 08:00:00,Producto B,33.14,8,265.12
2023-09-26 09:00:00,Producto B,56.78,5,283.9
2023-09-26 10:00:00,Producto B,26.27,2,52.54
2023-09-26 11:00:00,Producto B,47.17,9,424.53000000000003
2023-09-26 12:00:00,Producto A,51.0,11,561.0
2023-09-26 13:00:00,Producto B,84.01,11,924.11
2023-09-26 14:00:00,Producto A,90.12,7,630.84
2023-09-26 15:00:00,Producto B,44.39,14,621.46
2023-09-26 16:00:00,Producto C,6.68,6,40.08
2023-09-26 17:00:00,Producto D,86.87,4,347.48
2023-09-26 18:00:00,Producto B,21.56,6,129.35999999999999
2023-09-26 19:00:00,Producto C,64.08,3,192.24
2023-09-26 20:00:00,Producto B,7.37,6,44.22
2023-09-26 21:00:00,Producto B,42.95,3,128.85000000000002
2023-09-26 22:00:00,Producto B,98.67,1,98.67
2023-09-26 23:00:00,Producto C,14.57,18,262.26
2023-09-27 00:00:00,Producto D,45.25,4,181.0
2023-09-27 01:00:00,Producto C,34.18,6,205.07999999999998
2023-09-27 02:00:00,Producto D,90.98,17,1546.66
2023-09-27 03:00:00,Producto B,87.59,18,1576.6200000000001
2023-09-27 04:00:00,Producto A,27.58,6,165.48
2023-09-27 05:00:00,Producto B,12.71,2,25.42
2023-09-27 06:00:00,Producto D,64.58,12,774.96
2023-09-27 07:00:00,Producto C,36.96,12,443.52
2023-09-27 08:00:00,Producto B,68.85,4,275.4
2023-09-27 09:00:00,Producto C,8.05,16,128.8
2023-09-27 10:00:00,Producto C,17.67,10,176.70000000000002
2023-09-27 11:00:00,Producto C,70.21,10,702.0999999999999
2023-09-27 12:00:00,Producto B,25.18,7,176.26
2023-09-27 13:00:00,Producto C,86.47,14,1210.58
2023-09-27 14:00:00,Producto C,10.57,7,73.99000000000001
2023-09-27 15:00:00,Producto B,25.47,12,305.64
2023-09-27 16:00:00,Producto C,99.86,11,1098.46
2023-09-27 17:00:00,Producto B,46.14,17,784.38
2023-09-27 18:00:00,Producto D,71.78,11,789.58
2023-09-27 19:00:00,Producto D,22.35,3,67.05000000000001
2023-09-27 20:00:00,Producto D,62.94,19,1195.86
2023-09-27 21:00:00,Producto C,73.98,4,295.92
2023-09-27 22:00:00,Producto A,34.88,8,279.04
2023-09-27 23:00:00,Producto A,83.75,14,1172.5
2023-09-28 00:00:00,Producto C,62.32,14,872.48
2023-09-28 01:00:00,Producto A,41.97,16,671.52
2023-09-28 02:00:00,Producto B,57.98,15,869.6999999999999
2023-09-28 03:00:00,Producto A,59.79,12,717.48
2023-09-28 04:00:00,Producto C,20.73,16,331.68
2023-09-28 05:00:00,Producto C,43.26,19,821.9399999999999
2023-09-28 06:00:00,Producto B,37.63,5,188.15
2023-09-28 07:00:00,Producto D,43.09,12,517.08
2023-09-28 08:00:00,Producto C,77.31,5,386.55
2023-09-28 09:00:00,Producto B,50.84,10,508.40000000000003
2023-09-28 10:00:00,Producto A,94.33,17,1603.61
2023-09-28 11:00:00,Producto A,32.9,15,493.5
2023-09-28 12:00:00,Producto B,44.49,8,355.92
2023-09-28 13:00:00,Producto B,79.76,8,638.08
2023-09-28 14:00:00,Producto C,56.87,8,454.96
2023-09-28 15:00:00,Producto A,56.97,10,569.7
2023-09-28 16:00:00,Producto B,10.07,13,130.91
2023-09-28 17:00:00,Producto A,42.87,16,685.92
2023-09-28 18:00:00,Producto B,30.72,9,276.48
2023-09-28 19:00:00,Producto A,99.94,16,1599.04
2023-09-28 20:00:00,Producto D,34.29,10,342.9
2023-09-28 21:00:00,Producto C,89.03,3,267.09000000000003
2023-09-28 22:00:00,Producto A,69.24,14,969.3599999999999
2023-09-28 23:00:00,Producto D,37.39,13,486.07
2023-09-29 00:00:00,Producto A,56.64,4,226.56
2023-09-29 01:00:00,Producto A,84.85,4,339.4
2023-09-29 02:00:00,Producto D,88.92,6,533.52
2023-09-29 03:00:00,Producto A,20.24,19,384.55999999999995
2023-09-29 04:00:00,Producto A,37.26,11,409.85999999999996
2023-09-29 05:00:00,Producto C,36.85,8,294.8
2023-09-29 06:00:00,Producto D,8.99,14,125.86
2023-09-29 07:00:00,Producto D,61.83,8,494.64
2023-09-29 08:00:00,Producto B,86.21,14,1206.9399999999998
2023-09-29 09:00:00,Producto A,41.25,7,288.75
2023-09-29 10:00:00,Producto C,75.3,18,1355.3999999999999
2023-09-29 11:00:00,Producto A,64.63,12,775.56
2023-09-29 12:00:00,Producto A,40.69,14,569.66
2023-09-29 13:00:00,Producto B,18.4,15,276.0
2023-09-29 14:00:00,Producto A,72.39,18,1303.02
2023-09-29 15:00:00,Producto C,86.18,12,1034.16
2023-09-29 16:00:00,Producto C,70.16,10,701.5999999999999
2023-09-29 17:00:00,Producto B,6.7,12,80.4
2023-09-29 18:00:00,Producto A,25.54,8,204.32
2023-09-29 19:00:00,Producto C,11.6,6,69.6
2023-09-29 20:00:00,Producto A,59.19,19,1124.61
2023-09-29 21:00:00,Producto A,76.87,1,76.87
2023-09-29 22:00:00,Producto A,15.51,13,201.63
2023-09-29 23:00:00,Producto B,84.64,16,1354.24
2023-09-30 00:00:00,Producto A,57.77,18,1039.8600000000001
2023-09-30 01:00:00,Producto C,70.55,12,846.5999999999999
2023-09-30 02:00:00,Producto A,97.28,5,486.4
2023-09-30 03:00:00,Producto C,12.95,13,168.35
2023-09-30 04:00:00,Producto A,90.62,8,724.96
2023-09-30 05:00:00,Producto C,16.98,6,101.88
2023-09-30 06:00:00,Producto C,42.33,3,126.99
2023-09-30 07:00:00,Producto A,85.89,4,343.56
2023-09-30 08:00:00,Producto A,91.09,12,1093.08
2023-09-30 09:00:00,Producto C,53.11,13,690.43
2023-09-30 10:00:00,Producto D,61.44,2,122.88
2023-09-30 11:00:00,Producto B,72.27,19,1373.1299999999999
2023-09-30 12:00:00,Producto D,84.11,4,336.44
2023-09-30 13:00:00,Producto D,16.54,13,215.01999999999998
2023-09-30 14:00:00,Producto A,81.96,19,1557.2399999999998
2023-09-30 15:00:00,Producto B,50.72,8,405.76
2023-09-30 16:00:00,Producto D,47.81,8,382.48
2023-09-30 17:00:00,Producto A,45.27,16,724.32
2023-09-30 18:00:00,Producto D,53.38,11,587.1800000000001
2023-09-30 19:00:00,Producto D,94.78,18,1706.04
2023-09-30 20:00:00,Producto A,57.08,4,228.32
2023-09-30 21:00:00,Producto A,95.55,1,95.55
2023-09-30 22:00:00,Producto A,22.13,1,22.13
2023-09-30 23:00:00,Producto B,73.79,14,1033.0600000000002
2023-10-01 00:00:00,Producto D,82.16,4,328.64
2023-10-01 01:00:00,Producto A,69.52,11,764.7199999999999
2023-10-01 02:00:00,Producto C,62.66,18,1127.8799999999999
2023-10-01 03:00:00,Producto D,58.66,16,938.56
2023-10-01 04:00:00,Producto C,86.79,17,1475.43
2023-10-01 05:00:00,Producto B,83.06,2,166.12
2023-10-01 06:00:00,Producto A,16.62,4,66.48
2023-10-01 07:00:00,Producto C,85.62,3,256.86
2023-10-01 08:00:00,Producto B,44.34,15,665.1
2023-10-01 09:00:00,Producto A,29.1,2,58.2
2023-10-01 10:00:00,Producto C,87.63,19,1664.9699999999998
2023-10-01 11:00:00,Producto C,46.04,9,414.36
2023-10-01 12:00:00,Producto B,81.79,10,817.9000000000001
2023-10-01 13:00:00,Producto A,30.02,19,570.38
2023-10-01 14:00:00,Producto A,5.37,5,26.85
2023-10-01 15:00:00,Producto C,52.07,14,728.98
2023-10-01 16:00:00,Producto C,14.52,10,145.2
2023-10-01 17:00:00,Producto C,76.67,16,1226.72
2023-10-01 18:00:00,Producto A,31.23,6,187.38
2023-10-01 19:00:00,Producto B,47.15,8,377.2
2023-10-01 20:00:00,Producto B,13.27,2,26.54
2023-10-01 21:00:00,Producto A,32.23,18,580.14
2023-10-01 22:00:00,Producto D,79.24,8,633.92
2023-10-01 23:00:00,Producto B,19.4,5,97.0
2023-10-02 00:00:00,Producto C,66.48,17,1130.16
2023-10-02 01:00:00,Producto D,92.16,16,1474.56
2023-10-02 02:00:00,Producto D,69.58,5,347.9
2023-10-02 03:00:00,Producto B,82.05,17,1394.85
2023-10-02 04:00:00,Producto D,15.35,4,61.4
2023-10-02 05:00:00,Producto D,28.82,1,28.82
2023-10-02 06:00:00,Producto B,89.98,6,539.88
2023-10-02 07:00:00,Producto B,72.94,1,72.94
2023-10-02 08:00:00,Producto D,65.76,4,263.04
2023-10-02 09:00:00,Producto C,68.06,2,136.12
2023-10-02 10:00:00,Producto A,44.35,13,576.5500000000001
2023-10-02 11:00:00,Producto D,9.23,14,129.22
2023-10-02 12:00:00,Producto D,79.52,17,1351.84
2023-10-02 13:00:00,Producto C,69.48,11,764.2800000000001
2023-10-02 14:00:00,Producto D,49.92,3,149.76
2023-10-02 15:00:00,Producto D,90.48,7,633.36
2023-10-02 16:00:00,Producto A,36.94,10,369.4
2023-10-02 17:00:00,Producto A,32.96,11,362.56
2023-10-02 18:00:00,Producto A,87.92,10,879.2
2023-10-02 19:00:00,Producto B,80.71,8,645.68
2023-10-02 20:00:00,Producto B,53.92,5,269.6
2023-10-02 21:00:00,Producto A,17.42,2,34.84
2023-10-02 22:00:00,Producto A,25.43,15,381.45
2023-10-02 23:00:00,Producto B,67.34,16,1077.44
2023-10-03 00:00:00,Producto C,41.58,4,166.32
2023-10-03 01:00:00,Producto D,84.46,16,1351.36
2023-10-03 02:00:00,Producto D,95.25,12,1143.0
2023-10-03 03:00:00,Producto A,81.54,14,1141.5600000000002
2023-10-03 04:00:00,Producto C,40.87,12,490.43999999999994
2023-10-03 05:00:00,Producto B,79.93,16,1278.88
2023-10-03 06:00:00,Producto A,38.39,16,614.24
2023-10-03 07:00:00,Producto C,20.87,12,250.44
2023-10-03 08:00:00,Producto C,8.17,2,16.34
2023-10-03 09:00:00,Producto C,41.64,14,582.96
2023-10-03 10:00:00,Producto B,90.84,11,999.24
2023-10-03 11:00:00,Producto B,27.7,9,249.29999999999998
2023-10-03 12:00:00,Producto D,24.62,7,172.34
2023-10-03 13:00:00,Producto D,97.13,12,1165.56
2023-10-03 14:00:00,Producto C,7.38,17,125.46
2023-10-03 15:00:00,Producto C,79.65,9,716.85
2023-10-03 16:00:00,Producto B,35.53,6,213.18
2023-10-03 17:00:00,Producto D,8.56,12,102.72
2023-10-03 18:00:00,Producto C,92.19,10,921.9
2023-10-03 19:00:00,Producto D,18.27,9,164.43
